# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
RG	NA19153	chr22	48953654	48973515	19862	247	17.7
RG	NA19153	chr22	49266520	49276986	10467	148	20.2
RG	NA19153	chr22	49564797	49662457	97661	856	35.2
RG	NA19153	chr22	50188389	50245668	57280	371	41.0
RG	NA19159	chr22	16551808	16704288	152481	246	34.8
RG	NA19159	chr22	16796579	16833463	36885	246	27.6
RG	NA19159	chr22	16933272	16969625	36354	223	41.1
RG	NA19159	chr22	17391170	17420794	29625	188	60.8
RG	NA19159	chr22	17429836	17458504	28669	234	71.1
RG	NA19159	chr22	18152251	18947922	795672	65	45.1
RG	NA19159	chr22	19166807	19809169	642363	3619	84.1
RG	NA19159	chr22	21041495	21062764	21270	112	13.2
RG	NA19159	chr22	22182550	22197246	14697	96	35.4
RG	NA19159	chr22	22721406	22763798	42393	367	84.2
RG	NA19159	chr22	22950223	23024013	73791	397	59.9
RG	NA19159	chr22	23205738	23240861	35124	282	56.5
RG	NA19159	chr22	23286888	23376954	90067	428	63.9
RG	NA19159	chr22	23506893	23528488	21596	251	43.0
RG	NA19159	chr22	23712256	23749955	37700	188	28.2
RG	NA19159	chr22	23872872	23898284	25413	194	36.7
RG	NA19159	chr22	25535613	25582312	46700	252	28.5
RG	NA19159	chr22	25612568	25744961	132394	539	46.1
RG	NA19159	chr22	26229472	26262951	33480	272	44.3
RG	NA19159	chr22	26600538	26647630	47093	259	23.3
RG	NA19159	chr22	26765088	26804093	39006	282	25.5
RG	NA19159	chr22	27435381	27448140	12760	107	32.6
RG	NA19159	chr22	27611114	27636322	25209	189	18.0
RG	NA19159	chr22	29110005	29120716	10712	57	35.8
RG	NA19159	chr22	29727566	29869136	141571	680	61.2
RG	NA19159	chr22	30809961	31137857	327897	1133	77.7
RG	NA19159	chr22	32200196	32209685	9490	81	20.7
RG	NA19159	chr22	32332382	32418545	86164	674	80.2
RG	NA19159	chr22	32712550	32739206	26657	165	24.8
RG	NA19159	chr22	34358206	34400718	42513	327	56.4
RG	NA19159	chr22	35474996	35592008	117013	733	79.3
RG	NA19159	chr22	36454782	36463036	8255	57	21.1
RG	NA19159	chr22	36657787	36679306	21520	153	26.2
RG	NA19159	chr22	36729231	36785941	56711	311	57.1
RG	NA19159	chr22	37080529	37098161	17633	165	14.2
RG	NA19159	chr22	37225764	37258807	33044	272	31.7
RG	NA19159	chr22	37418524	37437557	19034	119	26.7
RG	NA19159	chr22	37582708	37631754	49047	248	28.6
RG	NA19159	chr22	38052063	38107840	55778	309	44.9
RG	NA19159	chr22	44415185	44422871	7687	85	15.6
RG	NA19159	chr22	44930231	45001193	70963	611	52.2
RG	NA19159	chr22	45275651	45308747	33097	209	15.9
RG	NA19159	chr22	46119121	46140819	21699	230	35.2
RG	NA19159	chr22	46463741	46516963	53223	408	26.1
RG	NA19159	chr22	47198139	47249305	51167	417	52.1
RG	NA19159	chr22	47823633	47875608	51976	434	74.9
RG	NA19159	chr22	47891704	47939631	47928	459	42.4
RG	NA19159	chr22	48307003	48324499	17497	208	34.2
RG	NA19159	chr22	48579479	48593073	13595	121	14.2
RG	NA19159	chr22	48611858	48616282	4425	62	9.2
RG	NA19159	chr22	49196699	49217431	20733	279	51.2
RG	NA19159	chr22	49234543	49241696	7154	141	58.4
RG	NA19159	chr22	49293921	49305864	11944	250	14.3
RG	NA19159	chr22	49493284	49516637	23354	203	20.8
RG	NA19160	chr22	17206695	17231252	24558	113	37.9
RG	NA19160	chr22	17624639	17673255	48617	215	26.0
RG	NA19160	chr22	17857481	17954088	96608	689	56.4
RG	NA19160	chr22	18117948	18947922	829975	287	58.0
RG	NA19160	chr22	19953138	20218628	265491	1772	82.0
RG	NA19160	chr22	21101892	21443189	341298	57	14.7
RG	NA19160	chr22	21556402	21633273	76872	332	29.9
RG	NA19160	chr22	21742717	21917265	174549	620	50.3
RG	NA19160	chr22	22118332	22131847	13516	168	53.2
RG	NA19160	chr22	22546609	22589560	42952	345	71.9
RG	NA19160	chr22	22812319	22841539	29221	201	44.4
RG	NA19160	chr22	23508808	23528488	19681	240	39.2
RG	NA19160	chr22	24020199	24584573	564375	2205	42.7
RG	NA19160	chr22	24947801	25019628	71828	348	40.7
RG	NA19160	chr22	25798753	25823201	24449	186	22.3
RG	NA19160	chr22	26091852	26127035	35184	256	21.5
RG	NA19160	chr22	26534099	26560426	26328	140	24.9
RG	NA19160	chr22	26902373	26940590	38218	322	38.9
RG	NA19160	chr22	26969934	26999329	29396	264	48.9
RG	NA19160	chr22	29160909	29213378	52470	270	34.3
RG	NA19160	chr22	31137966	31945040	807075	2748	27.7
RG	NA19160	chr22	32522223	32594004	71782	505	76.9
RG	NA19160	chr22	33045387	33110722	65336	334	33.9
RG	NA19160	chr22	33164724	33213287	48564	389	60.0
RG	NA19160	chr22	35111766	35135545	23780	128	46.3
RG	NA19160	chr22	38855450	38909803	54354	357	17.5
RG	NA19160	chr22	39139248	39168063	28816	143	30.5
RG	NA19160	chr22	40640325	40817010	176686	701	43.4
RG	NA19160	chr22	42320478	42392256	71779	465	55.5
RG	NA19160	chr22	42706857	42759093	52237	263	19.8
RG	NA19160	chr22	43147383	43227554	80172	716	65.3
RG	NA19160	chr22	43471801	43502228	30428	232	37.7
RG	NA19160	chr22	44203243	44245141	41899	311	66.4
RG	NA19160	chr22	44303352	44325784	22433	196	38.7
RG	NA19160	chr22	44437700	44446255	8556	132	42.0
RG	NA19160	chr22	45131640	45163750	32111	155	27.8
RG	NA19160	chr22	45861274	45880448	19175	160	25.5
RG	NA19160	chr22	46909501	46982580	73080	593	41.9
RG	NA19160	chr22	47198679	47287543	88865	743	80.0
RG	NA19160	chr22	47768051	47807588	39538	351	27.0
RG	NA19160	chr22	47899078	47941481	42404	418	71.6
RG	NA19160	chr22	47966419	47998261	31843	300	46.1
RG	NA19160	chr22	48369199	48416040	46842	497	81.6
RG	NA19160	chr22	49201011	49258305	57295	704	58.0
RG	NA19160	chr22	49551103	49568377	17275	146	18.6
RG	NA19171	chr22	16790571	16824887	34317	239	66.0
RG	NA19171	chr22	17194873	17234205	39333	193	45.9
RG	NA19171	chr22	19039616	19122832	83217	455	65.2
RG	NA19171	chr22	20156760	20206338	49579	434	63.8
RG	NA19171	chr22	20506644	20582411	75768	409	56.8
RG	NA19171	chr22	22702461	22810965	108505	1002	83.5
RG	NA19171	chr22	22859755	22879423	19669	164	13.7
RG	NA19171	chr22	23071578	23354932	283355	1914	88.6
RG	NA19171	chr22	23509784	23528787	19004	241	46.4
RG	NA19171	chr22	23735218	23773128	37911	175	21.0
RG	NA19171	chr22	23846845	23898081	51237	295	59.8
RG	NA19171	chr22	24772086	24796010	23925	102	23.3
RG	NA19171	chr22	25107699	25206714	99016	561	62.6
RG	NA19171	chr22	25765671	25829945	64275	519	62.1
RG	NA19171	chr22	26445313	26475740	30428	184	35.0
RG	NA19171	chr22	26807054	26813609	6556	58	29.6
RG	NA19171	chr22	26836086	26899576	63491	478	74.5
RG	NA19171	chr22	27436663	27504294	67632	529	75.8
RG	NA19171	chr22	32781404	32878652	97249	576	68.4
RG	NA19171	chr22	33307009	33334847	27839	213	50.9
RG	NA19171	chr22	33363767	33408315	44549	343	39.2
RG	NA19171	chr22	33756541	33918090	161550	1098	76.0
RG	NA19171	chr22	34756116	34884198	128083	734	42.3
RG	NA19171	chr22	35006361	35143821	137461	818	80.3
RG	NA19171	chr22	36521588	36525155	3568	40	24.7
RG	NA19171	chr22	36948061	36956490	8430	83	17.6
RG	NA19171	chr22	36971620	37020372	48753	367	27.0
RG	NA19171	chr22	37184394	37212667	28274	203	43.2
RG	NA19171	chr22	40040290	40119664	79375	349	27.6
RG	NA19171	chr22	41318635	41376817	58183	273	64.7
RG	NA19171	chr22	41890195	41915305	25111	148	22.2
RG	NA19171	chr22	41992837	42138139	145303	483	62.8
RG	NA19171	chr22	42706857	42735586	28730	150	44.2
RG	NA19171	chr22	44463413	44491517	28105	147	10.4
RG	NA19171	chr22	44576695	44593770	17076	183	21.9
RG	NA19171	chr22	44854541	44858191	3651	51	34.0
RG	NA19171	chr22	44932238	44966627	34390	317	37.7
RG	NA19171	chr22	45331645	45386090	54446	242	52.8
RG	NA19171	chr22	46401318	46431079	29762	265	43.0
RG	NA19171	chr22	46586276	46649076	62801	531	54.7
RG	NA19171	chr22	47159846	47170195	10350	170	22.1
RG	NA19171	chr22	47178812	47198996	20185	203	35.0
RG	NA19171	chr22	47633267	47724905	91639	739	50.6
RG	NA19171	chr22	47999235	48044485	45251	352	71.0
RG	NA19171	chr22	48991961	49019370	27410	301	52.9
RG	NA19171	chr22	49203047	49243658	40612	542	42.5
RG	NA19171	chr22	49534263	49735548	201286	1838	85.8
RG	NA19171	chr22	50179297	50213991	34695	253	46.8
RG	NA19172	chr22	22009421	22040066	30646	324	49.7
RG	NA19172	chr22	22093178	22107628	14451	175	72.1
RG	NA19172	chr22	22352038	22369900	17863	195	30.8
RG	NA19172	chr22	22485078	22515739	30662	133	34.5
RG	NA19172	chr22	22539016	22589560	50545	367	73.6
RG	NA19172	chr22	22666116	22713206	47091	448	70.3
RG	NA19172	chr22	22759750	22906870	147121	1151	88.5
RG	NA19172	chr22	23272249	23304325	32077	325	51.5
RG	NA19172	chr22	23607424	23722627	115204	697	64.8
RG	NA19172	chr22	23840990	23888628	47639	253	52.3
RG	NA19172	chr22	24695716	24733785	38070	257	52.2
RG	NA19172	chr22	25284142	25291539	7398	45	14.9
RG	NA19172	chr22	25798974	25882339	83366	614	52.3
RG	NA19172	chr22	26073577	26124973	51397	355	16.0
RG	NA19172	chr22	26844128	26876858	32731	263	36.6
RG	NA19172	chr22	26980998	26999329	18332	170	25.6
RG	NA19172	chr22	27064849	27092350	27502	254	77.3
RG	NA19172	chr22	27552780	27577303	24524	214	14.8
RG	NA19172	chr22	27758754	27772110	13357	81	21.2
RG	NA19172	chr22	29061634	29165214	103581	628	57.4
RG	NA19172	chr22	31137103	31407379	270277	845	40.3
RG	NA19172	chr22	33000297	33045354	45058	220	32.9
RG	NA19172	chr22	33131175	33164690	33516	210	71.7
RG	NA19172	chr22	33576544	33679586	103043	714	83.1
RG	NA19172	chr22	34122312	34158739	36428	209	17.8
RG	NA19172	chr22	34380751	34402293	21543	179	66.7
RG	NA19172	chr22	34620571	34654253	33683	261	19.2
RG	NA19172	chr22	34665582	34716117	50536	330	16.2
RG	NA19172	chr22	35155470	35191424	35955	239	21.7
RG	NA19172	chr22	35695912	36029468	333557	985	76.4
RG	NA19172	chr22	36257808	36303009	45202	240	35.0
RG	NA19172	chr22	37242256	37282510	40255	279	66.8
RG	NA19172	chr22	38910769	38948850	38082	198	33.1
RG	NA19172	chr22	41994221	42051355	57135	224	15.9
RG	NA19172	chr22	42630290	42700486	70197	451	54.6
RG	NA19172	chr22	43079371	43109065	29695	148	16.2
RG	NA19172	chr22	44105164	44127670	22507	214	45.9
RG	NA19172	chr22	44437700	44445408	7709	122	43.4
RG	NA19172	chr22	45546721	45575278	28558	183	28.6
RG	NA19172	chr22	45856978	45877874	20897	168	26.5
RG	NA19172	chr22	46709378	46724616	15239	121	12.2
RG	NA19172	chr22	47608747	47624740	15994	169	34.7
RG	NA19172	chr22	48190463	48226459	35997	299	26.9
RG	NA19172	chr22	48739663	48826390	86728	875	72.6
RG	NA19172	chr22	48944445	48951553	7109	115	17.9
RG	NA19172	chr22	49107353	49127727	20375	261	41.8
RG	NA19172	chr22	49163162	49181696	18535	261	61.4
RG	NA19172	chr22	49432084	49446046	13963	124	45.6
RG	NA19172	chr22	50260302	50471491	211190	1158	71.3
RG	NA19190	chr22	16149914	16551788	401875	273	48.1
RG	NA19190	chr22	17101129	17141111	39983	232	35.5
RG	NA19190	chr22	19321484	19493933	172450	696	42.9
RG	NA19190	chr22	19644267	19677259	32993	254	25.0
RG	NA19190	chr22	20156760	20205591	48832	433	71.4
RG	NA19190	chr22	20670157	20961700	291544	1183	73.8
RG	NA19190	chr22	21027943	21077182	49240	297	44.4
RG	NA19190	chr22	22846956	22873311	26356	225	48.5
RG	NA19190	chr22	23890311	23997244	106934	378	50.8
RG	NA19190	chr22	24768716	24793088	24373	115	29.5
RG	NA19190	chr22	24924289	24976158	51870	293	57.8
RG	NA19190	chr22	25292586	25533911	241326	1383	78.0
RG	NA19190	chr22	25781953	25834592	52640	416	72.2
RG	NA19190	chr22	25996739	26024448	27710	208	24.3
RG	NA19190	chr22	26352403	26361016	8614	73	29.6
RG	NA19190	chr22	26400508	26520756	120249	620	53.9
RG	NA19190	chr22	26943565	26969492	25928	253	35.1
RG	NA19190	chr22	27357900	27423289	65390	573	58.3
RG	NA19190	chr22	28983743	29054822	71080	340	27.5
RG	NA19190	chr22	29062857	29118862	56006	332	69.9
RG	NA19190	chr22	32650550	33051960	401411	2411	88.2
RG	NA19190	chr22	33121123	33273506	152384	981	85.8
RG	NA19190	chr22	33573168	33711503	138336	931	73.6
RG	NA19190	chr22	34036698	34097472	60775	415	43.9
RG	NA19190	chr22	34191054	34213855	22802	150	13.9
RG	NA19190	chr22	34589230	34974675	385446	2541	90.8
RG	NA19190	chr22	36201779	36254947	53169	350	51.9
RG	NA19190	chr22	36761451	36794285	32835	194	21.4
RG	NA19190	chr22	37442429	37506493	64065	427	37.2
RG	NA19190	chr22	37936378	38051984	115607	447	42.6
RG	NA19190	chr22	39263649	39331247	67599	462	58.2
RG	NA19190	chr22	40691447	40762101	70655	313	26.2
RG	NA19190	chr22	44105164	44129147	23984	231	37.9
RG	NA19190	chr22	44211152	44246715	35564	265	46.8
RG	NA19190	chr22	44386484	44394557	8074	104	10.6
RG	NA19190	chr22	44576386	44593770	17385	186	28.1
RG	NA19190	chr22	46519498	46578654	59157	474	87.4
RG	NA19190	chr22	47179941	47256027	76087	640	67.7
RG	NA19190	chr22	47321942	47370846	48905	453	54.9
RG	NA19190	chr22	47605667	47625903	20237	207	35.4
RG	NA19190	chr22	47943120	48032437	89318	744	71.5
RG	NA19190	chr22	48156172	48192473	36302	319	30.6
RG	NA19190	chr22	49029088	49034654	5567	96	23.9
RG	NA19190	chr22	49138956	49146651	7696	120	38.5
RG	NA19190	chr22	49305156	49321298	16143	174	28.6
RG	NA19190	chr22	49412018	49446046	34029	299	61.4
RG	NA19200	chr22	16159740	16551788	392049	246	70.8
RG	NA19200	chr22	19318729	19482466	163738	667	79.0
RG	NA19200	chr22	20612537	20634085	21549	183	14.5
RG	NA19200	chr22	20877900	20939582	61683	196	16.3
RG	NA19200	chr22	22067528	22084548	17021	155	29.2
RG	NA19200	chr22	22579698	22586773	7076	52	23.5
RG	NA19200	chr22	23078499	23119971	41473	294	30.8
RG	NA19200	chr22	23321416	23374818	53403	203	59.5
RG	NA19200	chr22	23628815	23684155	55341	291	47.9
RG	NA19200	chr22	24735036	24796010	60975	289	61.2
RG	NA19200	chr22	25722557	25769512	46956	279	56.1
RG	NA19200	chr22	26767051	26797358	30308	229	32.9
RG	NA19200	chr22	26943950	26967669	23720	230	14.0
RG	NA19200	chr22	27608647	27673239	64593	493	63.0
RG	NA19200	chr22	29556192	29843602	287411	1275	73.6
RG	NA19200	chr22	30268931	30391732	122802	501	51.3
RG	NA19200	chr22	32276704	32323718	47015	321	57.7
RG	NA19200	chr22	32650550	32725195	74646	450	38.0
RG	NA19200	chr22	33458832	33489757	30926	165	18.3
RG	NA19200	chr22	34358206	34415848	57643	460	61.0
RG	NA19200	chr22	35624411	35675150	50740	256	36.8
RG	NA19200	chr22	36136026	36200135	64110	588	70.5
RG	NA19200	chr22	36526234	36554010	27777	196	15.6
RG	NA19200	chr22	36586005	36682504	96500	614	79.6
RG	NA19200	chr22	36797910	36808863	10954	83	14.9
RG	NA19200	chr22	36949562	36971062	21501	197	16.9
RG	NA19200	chr22	37258819	37274589	15771	86	23.2
RG	NA19200	chr22	38963141	39016686	53546	263	25.3
RG	NA19200	chr22	40036664	40094930	58267	255	64.8
RG	NA19200	chr22	40105817	40123426	17610	82	47.7
RG	NA19200	chr22	41246903	41306805	59903	214	30.1
RG	NA19200	chr22	42396890	42430995	34106	235	45.3
RG	NA19200	chr22	43040163	43070588	30426	144	27.6
RG	NA19200	chr22	43177700	43198827	21128	176	16.6
RG	NA19200	chr22	43284233	43406611	122379	968	68.5
RG	NA19200	chr22	43969752	43990377	20626	146	16.3
RG	NA19200	chr22	44676596	44690010	13415	123	22.3
RG	NA19200	chr22	45519746	45546692	26947	232	40.6
RG	NA19200	chr22	48138874	48166772	27899	274	32.1
RG	NA19200	chr22	48605708	48621274	15567	193	27.6
RG	NA19200	chr22	48810028	48851632	41605	414	72.6
RG	NA19200	chr22	48936141	48945053	8913	223	56.1
RG	NA19200	chr22	49195808	49237841	42034	560	49.3
RG	NA19200	chr22	49430401	49446046	15646	130	42.2
RG	NA19200	chr22	49502524	49534636	32113	317	60.1
RG	NA19200	chr22	49550809	49561144	10336	84	14.2
RG	NA19200	chr22	50023234	50309896	286663	1946	85.6
RG	NA19201	chr22	16796579	16824597	28019	197	11.3
RG	NA19201	chr22	17314325	17326384	12060	75	13.0
RG	NA19201	chr22	18129242	18159378	30137	217	19.4
RG	NA19201	chr22	22050673	22084548	33876	271	65.8
RG	NA19201	chr22	22129236	22181333	52098	556	82.5
RG	NA19201	chr22	22814861	22838025	23165	146	17.7
RG	NA19201	chr22	23650819	23658719	7901	53	25.9
RG	NA19201	chr22	24330549	24521425	190877	833	24.1
RG	NA19201	chr22	24588218	24662340	74123	98	29.6
RG	NA19201	chr22	25073445	25107607	34163	178	50.1
RG	NA19201	chr22	26067505	26130205	62701	410	66.2
RG	NA19201	chr22	26813797	26889658	75862	598	76.6
RG	NA19201	chr22	27280296	27336157	55862	457	56.9
RG	NA19201	chr22	29096124	29120716	24593	136	19.7
RG	NA19201	chr22	30813618	30833159	19542	104	17.1
RG	NA19201	chr22	32211973	32254120	42148	223	15.8
RG	NA19201	chr22	32290479	32308240	17762	119	24.2
RG	NA19201	chr22	33132118	33343606	211489	1457	91.2
RG	NA19201	chr22	33452896	33493550	40655	210	43.3
RG	NA19201	chr22	33565906	33631486	65581	459	60.3
RG	NA19201	chr22	33882696	33918090	35395	244	25.4
RG	NA19201	chr22	33961287	34037715	76429	399	59.4
RG	NA19201	chr22	35136741	35492240	355500	2034	85.0
RG	NA19201	chr22	35572173	36060768	488596	1798	78.4
RG	NA19201	chr22	36597401	36864075	266675	1613	84.1
RG	NA19201	chr22	37004103	37020372	16270	117	25.7
RG	NA19201	chr22	37397510	37429148	31639	263	41.9
RG	NA19201	chr22	38906079	38945838	39760	199	20.2
RG	NA19201	chr22	38970592	39018620	48029	237	20.1
RG	NA19201	chr22	39175913	39213704	37792	250	52.8
RG	NA19201	chr22	39380571	39466294	85724	390	31.5
RG	NA19201	chr22	39586620	39645312	58693	361	25.3
RG	NA19201	chr22	41666818	41764508	97691	364	12.2
RG	NA19201	chr22	43876405	43899306	22902	204	48.0
RG	NA19201	chr22	44406034	44426682	20649	192	45.8
RG	NA19201	chr22	45074778	45121315	46538	366	15.9
RG	NA19201	chr22	45609932	45654714	44783	299	36.3
RG	NA19201	chr22	46269019	46376355	107337	769	72.5
RG	NA19201	chr22	46956968	46975864	18897	165	17.9
RG	NA19201	chr22	47116995	47159832	42838	501	55.8
RG	NA19201	chr22	47204091	47237094	33004	259	31.3
RG	NA19201	chr22	47284343	47350344	66002	547	71.0
RG	NA19201	chr22	47854777	47863910	9134	65	40.6
RG	NA19201	chr22	48367921	48414133	46213	480	60.6
RG	NA19201	chr22	48579479	48600652	21174	229	51.1
RG	NA19201	chr22	48928555	48945053	16499	291	39.9
RG	NA19201	chr22	48998499	49023620	25122	303	81.2
RG	NA19204	chr22	16714789	16823997	109209	481	68.8
RG	NA19204	chr22	17168884	17187382	18499	120	56.1
RG	NA19204	chr22	17936644	17968199	31556	304	75.1
RG	NA19204	chr22	19039616	19122832	83217	455	58.4
RG	NA19204	chr22	21741241	21989933	248693	1033	70.2
RG	NA19204	chr22	22119331	22139152	19822	257	66.8
RG	NA19204	chr22	22164140	22201480	37341	325	45.7
RG	NA19204	chr22	22325537	22357414	31878	237	11.3
RG	NA19204	chr22	22456327	22516486	60160	270	66.1
RG	NA19204	chr22	22702896	22746152	43257	407	69.4
RG	NA19204	chr22	22772823	22833527	60705	332	31.7
RG	NA19204	chr22	22838025	22906870	68846	450	53.2
RG	NA19204	chr22	23146855	23174354	27500	195	25.2
RG	NA19204	chr22	23199301	23235375	36075	307	36.2
RG	NA19204	chr22	23890311	23904385	14075	152	22.6
RG	NA19204	chr22	24578617	24704499	125883	321	62.7
RG	NA19204	chr22	25901175	25930639	29465	206	15.7
RG	NA19204	chr22	27028506	27096462	67957	629	71.7
RG	NA19204	chr22	27378400	27390393	11994	111	22.1
RG	NA19204	chr22	29297650	29423711	126062	445	58.8
RG	NA19204	chr22	30210499	30667654	457156	2158	80.2
RG	NA19204	chr22	33410017	33971148	561132	3637	87.9
RG	NA19204	chr22	34180370	34213855	33486	221	40.5
RG	NA19204	chr22	34750522	34901061	150540	877	76.3
RG	NA19204	chr22	35467712	35523141	55430	335	57.3
RG	NA19204	chr22	35557809	36254947	697139	3140	83.9
RG	NA19204	chr22	36256585	36348958	92374	506	58.6
RG	NA19204	chr22	36464931	36495201	30271	188	21.2
RG	NA19204	chr22	37321215	37359403	38189	316	52.7
RG	NA19204	chr22	38963141	38994279	31139	162	43.0
RG	NA19204	chr22	39234239	39259481	25243	167	14.7
RG	NA19204	chr22	39391995	39430106	38112	160	69.2
RG	NA19204	chr22	41015934	41240471	224538	815	60.7
RG	NA19204	chr22	44106534	44121658	15125	133	25.2
RG	NA19204	chr22	44175150	44212575	37426	298	45.8
RG	NA19204	chr22	44507862	44531674	23813	174	38.3
RG	NA19204	chr22	44929094	44949953	20860	185	36.0
RG	NA19204	chr22	44986464	45018883	32420	253	11.5
RG	NA19204	chr22	45121327	45163750	42424	231	42.6
RG	NA19204	chr22	45194005	45250611	56607	418	62.1
RG	NA19204	chr22	45753268	45862920	109653	611	34.9
RG	NA19204	chr22	46227549	46382600	155052	1065	77.4
RG	NA19204	chr22	46401318	46438383	37066	329	44.1
RG	NA19204	chr22	47363914	47420495	56582	595	71.4
RG	NA19204	chr22	48047585	48085187	37603	300	33.1
RG	NA19204	chr22	48321979	48344644	22666	245	38.3
RG	NA19204	chr22	48369199	48414133	44935	470	63.4
RG	NA19204	chr22	48653535	48674136	20602	346	67.2
RG	NA19204	chr22	48705898	48713181	7284	123	57.4
RG	NA19204	chr22	48928555	48945269	16715	294	64.0
RG	NA19204	chr22	49196699	49258305	61607	776	87.3
RG	NA19204	chr22	49281538	49290310	8773	142	51.3
RG	NA19204	chr22	49506163	49516242	10080	94	43.4
RG	NA19204	chr22	50708587	50780894	72308	228	53.9
RG	NA19206	chr22	16814107	16834044	19938	142	10.8
RG	NA19206	chr22	18979099	19141244	162146	862	76.6
RG	NA19206	chr22	20216975	20261898	44924	347	46.5
RG	NA19206	chr22	20615292	20632633	17342	150	12.7
RG	NA19206	chr22	20701147	20808903	107757	474	40.9
RG	NA19206	chr22	22084694	22129955	45262	451	48.1
RG	NA19206	chr22	22166765	22181333	14569	114	24.2
RG	NA19206	chr22	22206098	22224581	18484	186	45.0
RG	NA19206	chr22	22430644	22515739	85096	436	61.1
RG	NA19206	chr22	22567231	22592684	25454	174	8.7
RG	NA19206	chr22	23499068	23529784	30717	322	51.6
RG	NA19206	chr22	23558132	23589993	31862	160	29.9
RG	NA19206	chr22	24241297	24517046	275750	998	67.8
RG	NA19206	chr22	24910381	24972833	62453	346	11.2
RG	NA19206	chr22	25740826	25787450	46625	346	66.5
RG	NA19206	chr22	29789900	29816205	26306	126	11.2
RG	NA19206	chr22	30025579	30272078	246500	1085	41.4
RG	NA19206	chr22	32147071	32180969	33899	187	31.3
RG	NA19206	chr22	32879092	32993693	114602	645	69.9
RG	NA19206	chr22	33165760	33206387	40628	340	59.0
RG	NA19206	chr22	33541310	33568917	27608	164	35.9
RG	NA19206	chr22	35380314	35467696	87383	479	43.1
RG	NA19206	chr22	35649149	35658100	8952	35	12.1
RG	NA19206	chr22	36166261	36180175	13915	213	36.9
RG	NA19206	chr22	36256585	36439037	182453	966	69.8
RG	NA19206	chr22	36526889	36556000	29112	194	47.9
